-98	17	-8
-94	-8	-9
-106	6	-13
-105	18	25
-99	8	-1
1652	21	-191
1635	74	-127
1899	88	-162
1705	86	-147
2019	99	-188
1835	117	-152
1814	101	-153
1808	109	-156
1800	111	-155
1726	113	-151
1789	116	-161
1860	115	-176
1733	135	-151
1788	136	-155
1798	139	-156
1771	158	-163
1767	126	-156
1642	141	-148
1808	131	-154
1629	137	-142
1632	142	-141
1746	139	-145
1728	146	-153
1745	132	-155
1719	132	-159
1661	137	-156
1677	137	-151
1681	142	-144
1671	157	-150
1665	135	-146
1663	148	-152
1672	148	-139
1653	157	-149
1653	167	-96
1654	155	-149
1659	145	-91
1647	158	-145
1668	146	-149
1664	158	-144
1647	160	-161
1657	149	-160
1642	160	-163
1643	148	-154
1708	157	-143
1692	158	-144
1631	169	-152
1645	164	-148
1663	162	-154
1661	164	-158
1655	156	-161
1647	162	-152
1642	152	-156
1652	162	-158
1646	171	-154
1641	163	-152
1645	161	-154
1641	168	-154
1627	161	-158
1642	173	-152
1654	173	-150
1650	160	-160
1598	158	-157
1642	184	-155
1630	163	-152
1633	165	-162
1612	163	-144
1644	172	-147
1546	179	-154
1440	186	-148
1769	169	-160
1628	170	-145
1542	180	-126
1725	172	-138
1739	165	-170
1576	160	-144
1393	170	-111
1629	172	-151
1502	183	-157
1618	170	-156
1677	185	-161
1535	177	-163
1543	176	-146
1556	176	-154
-265	182	3
-375	121	-11
-350	99	-12
-309	95	-20
-292	79	-15
-277	71	-24
-265	86	-29
-263	82	-23
-252	71	-12
-241	69	-20
-245	67	-5
-230	59	-18
-215	48	-23
-222	68	-19
-207	46	-6
-204	44	-9
-198	43	-18
-191	57	-18
-191	40	-21
-197	56	-17
-192	58	-8
-181	45	-14
-186	35	-18
-174	39	-21
-173	49	31
-170	47	-16
-164	43	-12
-172	36	-18
-161	42	-9
-164	36	-13
-157	38	-25
-173	45	-9
-147	57	-26
-159	38	-12
-162	47	-10
-160	37	4
-147	42	-25
-154	42	-14
-157	30	-22
-140	36	-21
-141	50	-8
-133	42	-20
-143	27	-27
-137	36	-8
-138	30	-8
-134	20	-12
-137	21	-17
-131	27	-15
-131	44	-8
-137	26	-12
-127	53	-13
-138	31	-33
-135	27	-24
-128	13	-15
-128	22	-25
-131	28	-8
-128	25	-2
-114	24	-16
-116	27	-12
-117	36	-3
-111	23	0
-122	21	-10
-111	10	-36
-108	15	-14
-121	24	-22
-116	17	-20
-105	26	-17
-120	41	7
-104	14	-21
-115	10	-40
-109	18	-26
-115	24	-24
-108	10	-25
-109	22	-21
-114	25	-17
-113	14	-22
-107	9	-28
-114	24	-26
-109	28	-30
-91	15	-31
-104	4	-13
-113	19	-18
-105	25	-10
-111	21	-16
-106	14	-14
-95	7	-13
-107	12	-14
-99	15	-22
-95	18	-22
-99	19	-18
-91	10	-13
-90	27	-3
-95	23	-8
-102	3	-13
-81	7	-12
-89	15	-16
-88	17	-10
-94	16	-20
-94	9	-8
1044	125	-118
2238	258	-196
2081	250	-194
1689	262	-168
1813	265	-161
1722	273	-171
1776	283	-169
1797	285	-160
1793	298	-156
1817	304	-168
1761	302	-170
1845	294	-170
1735	303	-173
1704	326	-174
1769	319	-120
1736	341	-164
1724	317	-160
1757	307	-122
1735	322	-170
1727	329	-172
1778	327	-158
1645	308	-165
1708	319	-162
1750	322	-157
1741	329	-161
1681	331	-152
1702	324	-153
1694	320	-165
1681	321	-166
1707	331	-139
1667	341	-167
1698	328	-166
1691	344	-128
1682	320	-152
1681	330	-164
1684	332	-169
1669	338	-149
1675	318	-169
1678	334	-164
1670	327	-140
1665	329	-154
1670	313	-159
1660	339	-163
1673	326	-128
1667	351	-167
1705	335	-171
1680	331	-173
1674	336	-173
1678	335	-161
1685	336	-151
1677	330	-154
1653	339	-145
1693	353	-166
1688	349	-155
1660	320	-150
1665	329	-158
1654	335	-158
1652	343	-155
1630	363	-167
1648	342	-160
1646	345	-163
1686	358	-169
1687	341	-161
1656	368	-158
1632	342	-151
1678	356	-167
1693	366	-164
1636	352	-156
1627	334	-155
1640	345	-161
1679	350	-165
1680	362	-166
1669	355	-161
1663	353	-123
1623	338	-146
1542	305	-149
1754	367	-146
1549	336	-164
1701	364	-165
1616	343	-152
1552	340	-154
1591	354	-154
1686	346	-172
1637	343	-163
1584	313	-161
1563	318	-156
1581	338	-148
1572	345	-160
1504	357	-148
1675	362	-157
1632	350	-136
1657	352	-161
1719	347	-180
323	264	-12
-305	186	-16
-279	96	-11
-278	95	-5
-240	75	-9
-243	84	-13
-219	81	-17
-226	72	-7
-212	65	54
-209	55	32
-207	63	-17
-191	60	-13
-190	52	-9
-187	67	-5
-185	47	-15
-185	58	-11
-179	43	13
-170	64	-13
-178	43	1
-168	44	-22
-168	50	-13
-162	39	-10
-150	45	-17
-167	46	-14
-152	57	2
-162	43	-4
-160	43	-17
-167	31	-14
-150	31	-2
-145	38	-17
-144	37	-11
-136	38	-7
-140	42	20
-142	35	-18
-139	39	-16
-136	42	-12
-136	43	-9
-139	42	-18
-137	24	-17
-135	41	-12
-122	29	-25
-142	37	-4
-126	29	-11
-143	36	-12
-132	37	-12
-137	32	-20
-124	33	-22
-127	31	-13
-127	39	-6
-120	26	-16
-124	18	-12
-122	25	-15
-118	31	-13
-127	41	-29
-126	32	-17
-112	22	-19
-110	33	-3
-119	29	-10
-116	48	16
-131	40	-11
-122	23	-8
-124	36	-19
-115	47	-6
-125	29	-6
-115	33	-2
-132	18	-20
-111	29	-11
-112	14	-9
-118	35	-15
-122	27	-10
-115	24	-18
-112	50	-3
-109	33	-24
-115	21	-24
-115	20	-18
-116	30	-15
-116	34	32
-117	22	-17
-107	23	-14
-107	15	6
-100	25	-28
-102	26	-10
-102	21	-15
-108	21	-13
-99	26	-18
-103	18	-23
-115	22	-21
-99	13	-21
-106	5	-22
-83	17	-23
-97	16	-21
-91	16	-1
-104	21	-22
-106	20	-9
-84	13	-14
-114	25	-16
-108	12	-14
-111	17	-33
-109	13	-21
-100	18	-14
-96	26	-18
157	120	-47
1229	337	-151
1762	479	-179
1471	459	-188
1504	455	-165
1820	522	-173
1648	512	-157
1662	513	-165
1695	524	-168
1667	517	-176
1643	521	-157
1633	504	-158
1755	544	-174
1694	528	-169
1635	550	-166
1641	557	-163
1604	548	-174
1646	527	-171
1631	534	-172
1515	509	-150
1561	535	-164
1666	531	-169
1566	520	-161
1613	530	-161
1632	544	-153
1556	542	-166
1582	530	-166
1619	542	-166
1634	549	-189
1584	543	-157
1580	538	-159
1573	537	-172
1561	542	-161
1587	541	-171
1589	553	-129
1584	558	-145
1585	549	-163
1574	543	-167
1576	550	-169
1584	553	-160
1563	543	-174
1575	545	-152
1579	546	-170
1571	551	-157
1591	539	-171
1572	546	-160
1578	549	-154
1646	560	-179
1608	567	-167
1614	562	-159
1559	540	-161
1599	555	-163
1587	544	-161
1575	543	-158
1579	559	-150
1585	560	-165
1576	552	-162
1559	546	-141
1581	560	-152
1584	547	-163
1575	552	-151
1565	550	-158
1567	548	-151
1578	549	-156
1569	565	-151
1585	561	-133
1572	561	-154
1564	559	-155
1575	574	-163
1568	562	-156
1575	556	-161
1570	555	-121
1576	557	-155
1563	566	-150
1406	531	-152
1383	520	-145
1672	591	-160
1559	535	-154
1529	559	-161
1511	526	-150
1566	547	-169
1415	546	-146
1613	567	-161
1595	574	-168
1503	552	-165
1478	560	-156
1534	569	-156
1508	552	-159
1536	531	-159
1540	550	-159
1502	530	-155
1590	472	-115
161	277	-31
-231	106	2
-233	92	0
-206	78	-1
-209	84	45
-190	78	-2
-186	65	-4
-179	90	-5
-178	67	-10
-177	58	-7
-172	77	1
-162	54	1
-172	60	-17
-165	55	-2
-157	46	-24
-157	40	-13
-178	41	-13
-165	50	-5
-147	47	-1
-158	47	-4
-147	49	-5
-157	50	-2
-145	55	7
-139	32	1
-150	38	-12
-146	40	-7
-137	45	-6
-130	48	-10
-140	38	-11
-139	45	0
-132	34	-6
-135	35	-2
-128	37	-4
-127	37	24
-128	44	-3
-120	25	7
-134	27	-10
-125	39	-8
-122	61	5
-120	36	1
-136	26	-8
-118	27	-9
-122	27	-19
-136	35	-1
-128	36	27
-126	30	-11
-111	29	-3
-107	28	-18
-117	18	-8
-111	25	-13
-111	26	-8
-121	23	-18
-108	18	5
-104	22	-7
-96	17	-2
-103	42	3
-100	22	-11
-112	21	-5
-99	19	-18
-105	19	7
-126	23	-4
-93	21	-19
-107	29	-16
-107	20	-6
-102	18	16
-105	12	-3
-104	23	-11
-111	9	-1
-112	32	-14
-104	20	-20
-90	16	-15
-107	25	-3
-99	15	-29
-103	6	-6
-99	30	7
-89	23	-12
-96	19	-14
-98	33	-15
-92	26	-5
-99	7	-14
-95	13	-10
-98	17	-6
-95	28	12
-96	23	40
-89	17	-18
-101	13	-8
-109	19	-12
-87	15	-3
-84	24	-13
-89	32	-12
-80	25	-14
-86	21	-7
-91	11	-18
-81	25	-5
-84	22	-21
-89	10	-6
-85	7	-12
-93	17	-27
-76	2	-16
-95	35	-17
255	219	-60
1808	844	-210
1435	723	-101
1350	691	-164
1485	771	-173
1487	798	-170
1442	765	-133
1462	766	-166
1508	772	-165
1448	790	-165
1492	772	-168
1487	758	-169
1540	760	-162
1548	821	-191
1506	795	-174
1464	795	-161
1406	792	-145
1456	786	-171
1467	792	-175
1364	757	-169
1398	802	-178
1422	748	-166
1477	808	-124
1376	769	-171
1401	771	-170
1483	798	-168
1456	791	-171
1427	786	-170
1408	781	-174
1410	770	-156
1438	810	-164
1447	796	-171
1426	785	-168
1436	782	-175
1431	792	-156
1431	807	-175
1432	788	-170
1418	792	-159
1424	791	-168
1433	783	-166
1411	783	-156
1416	807	-137
1429	793	-160
1424	802	-156
1420	794	-171
1418	790	-161
1404	797	-157
1393	775	-168
1450	805	-163
1418	790	-154
1429	792	-159
1433	792	-165
1426	794	-166
1417	780	-154
1430	793	-147
1419	779	-154
1422	795	-174
1417	785	-168
1427	825	-171
1427	798	-165
1418	793	-160
1411	804	-161
1422	804	-166
1411	804	-168
1411	796	-168
1420	806	-165
1418	802	-169
1400	792	-166
1405	790	-165
1407	804	-172
1261	736	-145
1297	750	-155
1431	816	-164
1484	830	-184
1354	770	-153
1289	755	-142
1397	774	-160
1438	779	-166
1424	774	-152
1350	788	-149
1438	794	-170
1462	803	-177
1394	799	-165
1445	777	-161
996	598	-80
106	268	-3
-156	59	-2
-140	56	-6
-140	46	-1
-131	47	-6
-122	28	1
-135	43	-7
-138	39	2
-143	45	1
-135	33	-2
-134	25	-4
-128	31	-7
-127	34	-12
-139	38	3
-116	35	-11
-107	27	-7
-122	30	-5
-126	25	-13
-114	33	-1
-122	45	3
-120	31	-7
-109	22	-7
-107	19	-14
-119	25	-2
-112	39	-6
-106	34	-5
-111	20	-9
-103	26	-2
-110	33	-10
-108	24	-10
-108	26	2
-105	49	-13
-113	21	1
-111	26	12
-102	24	-6
-100	20	-5
-107	21	-5
-108	21	-14
-107	12	2
-91	7	-14
-103	23	-3
-98	14	-7
-112	8	-8
-104	0	-12
-97	7	-3
-86	24	11
-86	6	2
-96	8	28
-99	12	14
-97	19	-9
-93	7	0
-97	20	-11
-87	11	-9
-90	10	-4
-102	0	-10
-76	17	-6
-95	12	-7
-104	17	-6
-89	16	-1
-97	18	-18
-105	16	-6
-88	9	-7
-103	4	-10
-90	34	17
-93	17	-21
-85	3	-12
-88	24	-17
-90	0	-11
-86	16	-27
-82	8	-23
-85	13	-11
-80	10	-10
-99	-8	-14
-79	9	-16
-98	14	-10
-74	8	-20
-95	5	-11
-91	12	-13
-80	10	-23
-83	20	-7
-84	14	-16
-93	17	-7
-86	21	-10
-73	8	-13
-85	-1	-13
-88	9	-12
-75	17	-11
-77	17	-9
-84	8	-18
-68	19	-3
-83	1	-12
-69	61	-33
534	935	-175
1543	1219	-229
1267	1046	-174
1367	1112	-178
1220	1022	-162
1289	1073	-168
1271	1069	-178
1256	1042	-168
1219	1004	-167
1218	1041	-163
1186	1019	-153
1232	1065	-161
1256	1089	-164
1263	1055	-164
1204	1042	-146
1133	1067	-156
1191	1076	-165
1214	1019	-155
1262	1004	-150
1259	1077	-158
1288	1062	-170
1184	1027	-101
1238	1012	-153
1247	1056	-169
1238	1059	-162
1210	1040	-145
1231	1037	-144
1221	1050	-156
1240	1037	-157
1217	1041	-105
1219	1034	-151
1227	1067	-150
1213	1037	-152
1201	1037	-149
1224	1038	-151
1214	1046	-154
1225	1033	-165
1221	1042	-152
1223	1035	-154
1216	1042	-149
1222	1054	-157
1243	1064	-166
1228	1024	-144
1215	1035	-153
1237	1043	-152
1223	1034	-151
1233	1043	-157
1230	1036	-153
1229	1032	-156
1245	1038	-157
1224	1047	-159
1227	1043	-148
1228	1049	-154
1229	1027	-162
1239	1040	-154
1233	1042	-161
1227	1037	-146
1223	1048	-144
1225	1043	-140
1228	1035	-152
1228	1035	-143
1216	1040	-135
1234	1052	-150
1227	1053	-146
1232	1039	-153
1226	1034	-149
1226	1037	-135
1225	1044	-153
1218	1041	-155
1189	1025	-129
1248	1053	-146
1123	965	-98
1144	976	-137
1228	1062	-146
1272	1067	-151
1310	1077	-161
1182	976	-136
1220	995	-150
1250	1028	-148
1198	1025	-137
1196	1033	-156
1243	1043	-158
1277	1050	-165
1268	1027	-159
645	596	-60
-72	31	6
-86	26	28
-75	6	16
-89	7	16
-77	0	10
-89	9	13
-75	-1	18
-84	3	6
-89	1	5
-76	0	20
-82	5	18
-73	4	24
-84	-4	8
-96	3	18
-81	1	-3
-80	-5	4
-97	16	13
-80	2	-10
-82	8	7
-84	5	6
-80	7	-1
-85	-6	2
-82	6	8
-67	3	14
-74	12	-1
-72	-2	7
-78	-9	5
-75	6	6
-78	-3	11
-90	-10	9
-76	-3	2
-83	2	58
-61	4	-4
-78	13	13
-73	12	1
-68	3	-4
-84	6	0
-74	1	5
-67	-2	-3
-65	4	-10
-70	-2	-11
-72	2	-2
-64	-10	5
-91	1	15
-70	6	-10
-70	3	-7
-69	2	-14
-63	6	20
-72	-1	-9
-74	7	-4
-75	5	-12
-74	-2	-7
-73	-5	0
-70	-17	-11
-91	-4	1
-71	2	-5
-67	-2	9
-81	-1	-12
-69	1	-9
-63	6	-8
-63	27	-6
-70	2	-20
-79	8	-5
-72	-3	33
-82	1	-5
-70	-2	-3
-71	3	-1
-75	5	-3
-76	5	9
-65	14	-1
-88	-8	-1
-70	12	-13
-63	-13	20
-59	1	-7
-59	-2	2
-75	5	-5
-68	-6	0
-70	0	1
-59	2	-7
-65	-4	-3
-69	1	-23
-62	14	4
-72	-10	0
-55	5	-5
-63	-6	-13
-72	-4	-13
-52	13	-10
-71	-6	-15
-62	7	-8
-74	-5	-13
-61	-2	-11
-71	3	-17
-74	-7	-17
-60	-3	-16
-18	124	-18
1039	1376	-194
1132	1481	-195
1166	1474	-203
1058	1352	-159
1012	1311	-157
1018	1349	-168
1009	1315	-156
1019	1312	-163
995	1273	-154
997	1283	-156
1083	1384	-150
1030	1348	-125
1037	1347	-125
1028	1317	-150
1034	1326	-144
1008	1329	-118
1003	1321	-145
1024	1319	-142
1041	1331	-154
974	1351	-151
1018	1323	-143
1003	1283	-129
1011	1267	-145
990	1281	-135
1046	1329	-152
1022	1329	-146
1014	1305	-140
1028	1309	-146
1000	1271	-144
1027	1309	-145
1020	1299	-155
1019	1306	-146
1016	1295	-122
1015	1283	-125
1010	1295	-146
1019	1286	-131
1014	1298	-144
1018	1296	-135
1013	1285	-138
1019	1280	-129
1024	1291	-131
1016	1288	-127
1013	1286	-133
1022	1292	-132
1017	1283	-137
1023	1287	-133
1057	1320	-130
1017	1280	-119
1043	1303	-131
1028	1289	-135
1024	1285	-126
1020	1272	-132
1033	1299	-108
1034	1289	-134
1031	1293	-136
1031	1301	-115
1039	1283	-138
1042	1293	-131
1045	1295	-106
1035	1278	-105
1024	1291	-134
1026	1283	-141
1035	1296	-139
1025	1285	-132
1027	1284	-119
1026	1300	-130
1027	1292	-117
1039	1279	-121
1030	1287	-129
1029	1301	-129
1024	1284	-114
1026	1288	-84
1030	1299	-127
1041	1281	-121
963	1232	-115
965	1229	-78
1005	1273	-122
991	1221	-115
1039	1294	-129
979	1274	-128
973	1256	-108
953	1177	-128
998	1225	-119
1031	1244	-123
1042	1282	-126
1006	1263	-122
1027	1272	-129
1018	1262	-118
1055	1273	-108
1064	1263	-131
1018	1230	-122
1012	1248	-114
26	45	49
-1	-37	85
-12	-37	41
-11	-35	40
-18	-32	30
-29	-32	41
-39	-29	23
-42	-31	16
-26	-38	32
-28	-34	31
-34	-25	40
-27	-13	23
-46	-34	12
-36	-32	10
-29	-29	6
-47	-23	19
-40	-25	13
-37	-30	16
-36	-26	10
-32	-19	20
-43	-23	19
-45	-17	5
-44	-27	14
-35	-20	10
-44	-28	2
-29	-23	-5
-39	-23	4
-42	-32	9
-42	-28	14
-37	-26	-3
-47	-21	8
-40	-24	-4
-47	-24	6
-49	-18	9
-47	-14	6
-38	-10	16
-37	-20	20
-51	-22	3
-49	-12	9
-39	-21	-2
-40	-12	10
-48	-21	0
-38	-23	13
-39	-26	10
-40	-18	8
-31	-17	6
-43	-20	2
-45	-24	-1
-43	-22	4
-48	-10	5
-37	-10	-2
-44	-13	6
-39	-20	-1
-55	-21	8
-41	-13	-2
-52	-17	6
-48	-13	-4
-43	-25	2
-42	-11	2
-38	-12	-4
-39	-12	9
-45	9	21
-36	-18	-1
-45	-12	-13
-51	-19	-3
-49	-19	-2
-46	-13	5
-47	-21	1
-21	-17	-1
-27	-17	17
-46	-18	5
-45	-22	-10
-39	-22	-4
-45	3	-8
-40	-11	3
-44	-17	5
-40	-4	-19
-44	-23	3
-58	-10	-14
-49	3	-5
-51	-11	-6
-52	-14	-2
-45	-20	0
-53	-25	4
-44	-15	-1
-54	-20	2
-51	-18	-2
-51	-18	-1
-46	-20	-7
-53	-17	-6
-53	-10	-9
-56	-3	1
-59	-16	-6
-42	-8	-4
-56	-14	-4
-52	-16	3
-52	-6	-1
-56	-10	-12
-60	-12	-4
-55	4	-27
484	1115	-137
801	1775	-184
630	1393	-136
842	1795	-167
793	1656	-139
774	1620	-149
776	1594	-137
782	1606	-147
765	1563	-142
749	1582	-144
767	1553	-129
804	1610	-129
738	1528	-116
753	1567	-122
800	1618	-136
798	1611	-129
766	1563	-125
788	1583	-130
805	1531	-127
821	1600	-116
771	1542	-110
778	1524	-112
747	1498	-104
765	1550	-111
784	1519	-118
775	1486	-111
808	1550	-136
784	1533	-112
766	1504	-117
791	1530	-123
799	1531	-109
786	1524	-98
772	1506	-116
788	1506	-65
791	1508	-102
786	1540	-114
795	1517	-106
798	1516	-85
791	1511	-92
787	1514	-109
796	1532	-103
795	1527	-95
803	1507	-107
796	1487	-101
800	1517	-97
803	1513	-115
794	1494	-97
827	1566	-113
789	1487	-109
795	1484	-102
804	1501	-101
809	1548	-107
795	1497	-100
795	1504	-101
801	1503	-88
793	1496	-95
801	1508	-88
807	1518	-94
802	1502	-100
790	1496	-99
796	1481	-100
798	1527	-105
803	1516	-109
794	1502	-89
793	1486	-101
806	1540	-94
803	1508	-99
801	1498	-89
800	1502	-95
804	1514	-87
786	1495	-84
804	1488	-90
797	1510	-101
812	1501	-95
863	1627	-105
830	1545	-123
786	1457	-79
775	1471	-79
806	1519	-101
830	1557	-109
793	1490	-87
794	1468	-86
751	1422	-80
775	1497	-93
768	1474	-81
738	1384	-62
828	1535	-71
817	1479	-91
821	1467	-79
827	1452	-94
800	1428	-79
825	1475	-88
301	438	39
66	-60	141
57	-107	52
46	-89	59
27	-89	42
28	-100	48
26	-83	100
25	-69	35
5	-63	23
5	-83	32
6	-68	29
-3	-69	30
-14	-63	38
-11	-58	28
-23	-61	26
-9	-63	28
-14	-63	19
-3	-61	28
-12	-52	41
-12	-53	38
-11	-47	20
-12	-47	19
-13	-54	30
-36	-48	22
-23	-57	40
-21	-49	44
-30	-41	27
-19	-52	19
-21	-59	28
-20	-44	22
-22	-48	25
-17	-44	14
-33	-50	21
-14	-43	12
-15	-49	15
-25	-43	20
-24	-42	21
-17	-38	22
-26	-27	12
-33	-42	8
-24	-37	10
-21	-34	9
-38	-24	24
-38	-24	7
-31	-35	10
-22	-35	18
-34	-31	22
-24	-31	27
-28	-29	80
-21	-39	10
-34	-45	27
-15	-27	11
-31	-25	23
-36	-36	19
-40	-27	16
-29	-28	12
-32	-28	4
-31	-32	-5
-44	-30	9
-20	-32	35
-32	-32	13
-47	-27	11
-33	-31	17
-40	-32	13
-49	-42	10
-38	-37	22
-36	-39	16
-26	-24	32
-35	-27	5
-32	-26	23
-31	-39	30
-27	-30	4
-23	-42	-1
-42	-34	15
-48	-25	-6
-38	-31	-13
-32	-26	12
-41	-30	9
-41	-22	0
-41	-17	20
-42	-34	8
-41	-14	47
-45	-23	8
-34	-24	14
-40	-21	11
-42	-21	1
-28	-23	-1
-43	-15	2
-30	-3	3
-28	-19	6
-34	-22	6
-37	7	11
-39	-22	-4
-33	-27	-4
-45	-41	6
-50	-15	30
-45	-26	1
-32	-32	7
-44	-28	15
-39	-26	-2
-31	-34	1
118	627	-51
380	1520	-177
501	1754	-129
489	1651	-94
520	1768	-99
536	1778	-90
546	1728	-86
536	1737	-100
552	1786	-86
547	1780	-89
543	1779	-74
563	1715	-67
561	1786	-75
565	1784	-67
539	1704	-70
560	1766	-62
550	1713	-73
555	1648	-64
583	1815	-64
573	1794	-81
565	1643	-46
581	1765	-66
583	1753	-57
552	1689	-62
574	1689	-56
569	1718	-31
574	1685	-56
571	1702	-58
573	1702	-61
568	1696	-51
574	1719	-54
572	1708	-39
573	1701	-49
567	1713	-56
582	1693	-52
587	1712	-54
576	1677	-48
581	1698	-40
576	1690	-52
577	1678	-57
578	1706	-54
587	1693	-37
585	1690	-41
591	1701	-39
604	1763	-33
593	1738	-47
590	1677	-15
584	1666	-37
585	1675	-43
599	1712	-33
588	1681	-45
602	1693	9
609	1687	-47
603	1681	-30
601	1663	-42
605	1695	-41
590	1683	-41
609	1709	-31
598	1685	-41
597	1682	-23
599	1704	-32
594	1687	-34
609	1674	-42
597	1686	-40
606	1706	-45
596	1685	-34
604	1670	-48
601	1667	-25
606	1676	-39
613	1697	-32
598	1672	-41
601	1691	-32
602	1669	-33
578	1558	-34
603	1782	-38
642	1833	-41
594	1701	-36
553	1573	-35
626	1770	-43
600	1617	-27
554	1611	-16
598	1618	-39
618	1646	-23
592	1661	-32
601	1648	-37
605	1658	-28
601	1677	-40
594	1611	-20
209	112	101
93	-135	92
78	-146	88
72	-148	76
59	-133	94
49	-127	76
46	-104	58
36	-97	60
19	-102	61
43	-95	50
29	-85	48
26	-91	48
18	-94	55
30	-91	46
29	-84	34
19	-73	48
16	-79	35
12	-84	40
18	-74	39
9	-86	39
14	-81	50
25	-93	41
4	-74	44
2	-77	41
11	-79	37
2	-77	35
8	-77	43
10	-75	47
10	-75	29
6	-68	39
6	-64	40
-1	-71	32
-5	-69	27
-11	-69	16
-2	-70	37
1	-61	26
-11	-55	32
-6	-60	22
-1	-65	27
-10	-63	21
-9	-50	17
-16	-61	56
-9	-37	37
-22	-43	32
-15	-52	28
-12	-53	32
-17	-42	10
-25	-54	28
-11	-40	23
2	-38	14
-18	-54	9
-5	-49	16
-9	-42	10
-12	-37	18
-15	-40	20
-25	-48	18
-23	-45	23
-18	-47	11
-25	-42	5
-22	-49	16
-28	-30	18
-23	-40	20
-28	-61	12
-29	-46	7
-17	-43	45
-6	-44	16
-19	-37	9
-24	-39	6
-23	-43	14
-32	-37	16
-14	-48	7
-31	-41	15
-31	-49	12
-26	-61	17
-23	-34	0
-19	-50	-7
-24	-38	3
-33	-38	14
-29	-44	3
-32	-57	16
-31	-29	9
-27	-41	2
-34	-45	6
-27	-34	-5
-29	-34	6
-21	-18	35
-24	-40	5
-30	-47	14
-23	-34	14
-29	-30	12
-24	-40	10
-23	-32	5
-29	-32	8
-28	-37	7
-18	-38	14
-20	-28	17
-27	-30	39
109	1056	-57
316	2365	-84
236	1599	-18
301	1888	-45
350	2045	-50
298	1885	-21
322	1951	-21
324	1891	-26
337	1875	-6
328	1902	-16
344	1903	-12
375	2001	-20
343	1860	1
353	1930	-3
339	1816	0
352	1876	5
367	1869	27
351	1839	7
352	1879	-5
344	1860	22
351	1912	30
338	1893	29
357	1772	23
359	1916	14
352	1864	5
364	1846	10
361	1845	11
367	1838	18
357	1832	23
359	1821	19
361	1827	31
365	1818	18
368	1821	25
369	1818	28
377	1803	45
378	1810	34
370	1798	51
375	1824	29
372	1803	41
375	1799	29
383	1797	45
376	1783	43
378	1791	26
383	1792	44
389	1795	40
381	1844	38
381	1803	43
377	1802	37
388	1798	48
391	1795	53
383	1788	48
384	1806	49
389	1801	39
384	1797	42
391	1800	35
396	1799	54
383	1797	56
378	1804	46
385	1799	49
378	1795	53
382	1791	48
382	1773	48
390	1788	58
400	1797	51
410	1802	41
392	1786	62
391	1787	52
384	1789	51
392	1785	58
371	1719	55
422	1820	36
390	1626	51
385	1801	51
403	1835	46
390	1780	61
348	1667	65
373	1653	47
439	1914	38
419	1828	30
389	1743	51
396	1693	66
382	1732	63
400	1754	63
389	1730	58
408	1749	47
407	1739	39
401	1736	49
392	1730	52
281	731	132
168	-65	201
91	-205	126
91	-165	113
75	-170	96
60	-150	82
63	-143	66
48	-132	78
51	-134	80
43	-127	77
25	-129	61
27	-101	60
18	-109	63
21	-98	68
17	-104	52
19	-114	41
23	-84	48
10	-97	46
16	-114	50
6	-102	46
13	-103	53
19	-91	48
9	-87	39
13	-85	49
11	-90	47
5	-99	75
-3	-86	72
1	-92	32
6	-83	35
6	-84	40
4	-81	47
11	-60	63
-6	-86	33
4	-69	32
3	-77	30
-4	-75	32
-7	-62	45
1	-73	31
-9	-65	14
-6	-63	18
2	-59	31
-16	-66	12
6	-68	19
-8	-62	29
-5	-68	26
-3	-67	39
-11	-71	29
-16	-41	67
-9	-62	19
-11	-61	34
-8	-64	19
-13	-70	21
-13	-65	29
-12	-49	24
5	-58	22
-3	-62	18
0	-45	24
-12	-66	21
-21	-63	12
-16	-66	26
-23	-51	25
-17	-60	20
-10	-58	18
-18	-60	18
-14	-51	11
-1	-58	13
-11	-54	19
-12	-58	3
-13	-46	8
-15	-52	8
-1	-43	15
-6	-45	17
-7	-50	18
-18	-56	18
-7	-46	62
-4	-40	12
-23	-59	6
-12	-56	2
-9	-56	15
-20	-50	9
-22	-54	6
-14	-52	-1
-7	-62	1
-20	-55	20
-22	-65	12
-15	-49	14
-18	-48	20
-11	-49	9
-17	-61	17
-20	-53	-2
-18	-41	-2
-12	-38	6
-13	-56	3
-25	-55	16
-3	-48	33
-12	-41	3
-13	-42	-8
1	-58	3
-15	268	12
131	2337	-27
148	2073	62
124	1781	41
156	1818	54
169	2104	33
163	1931	81
157	1961	71
179	1989	81
190	1968	64
164	1896	86
180	1979	84
185	1905	100
206	1997	91
186	1930	97
192	1945	108
194	1959	103
202	1961	103
203	1865	113
203	1876	121
213	1887	111
172	1789	144
209	1866	116
205	1898	122
210	1898	124
210	1913	134
217	1844	177
214	1912	108
211	1818	187
212	1872	125
197	1856	131
208	1849	146
224	1877	139
208	1884	141
215	1892	135
207	1871	142
214	1859	140
218	1870	135
210	1864	135
208	1864	142
221	1855	141
215	1853	148
222	1851	150
219	1869	153
227	1844	141
227	1854	144
225	1854	148
219	1847	149
231	1839	144
230	1849	149
226	1853	157
231	1937	158
232	1868	146
231	1827	151
229	1841	168
222	1867	157
223	1862	156
229	1858	141
232	1855	211
250	1844	150
239	1844	145
229	1828	160
240	1849	153
226	1852	148
222	1858	155
235	1846	149
226	1846	144
235	1836	156
226	1833	149
238	1843	157
229	1838	164
228	1830	164
234	1830	160
240	1839	182
227	1845	156
227	1843	159
